,content_id,content,subject,sentiment_value,sentiment_word
7772,BoFI3dRk7TywM9am,你想实用就汉兰达，虽然性能确实不咋地底盘高度只有180mm（别看之家数据，汉兰达底盘最低点竟然是排气管，而且满载更低），但是丰田确实设计的很人性化，空间舒适没的说。想开的舒服，有通过性和安全性，关键时刻考研底盘极限的时候就买森吧。当然森的实用性也不差。就是比汉兰达空间小了点，人家可是个7坐车。,舒适性,1,空间舒适没的说
7776,xMj09EfNeIyqB6iH,2.0森市区油耗真心不错，我基本市区用，现在用了一年才开了七千多公里，统计最近三千公里油耗，均速18，油耗9.0，同路况比我家1.8老福克斯省油至少2个，而且小森视野和通过性好，转弯半径比好多轿车都小，去年夏天城市内涝无压力。就是底盘太高了，过坑瞬间比轿车晃动大    ,舒适性,1,视野和通过性好
7794,wZHxVX3j2iqKGNLQ,2.0i 豪华导航版，春节前提车刚过5000，做了免费首保。高速驾驶与市区行驶路程比3：2，偶尔越野，目前油耗7.4，单次行驶最低油耗5.9驾驶体验超级棒，尤其是高速过弯（110左右），安全感极高。视野极佳。不满意的地方：1、国内换装的机头，蓝牙连接，没有carplay，音效一般。2、隔音，上了110就比较明显了。总体用车体验，非常满意。今天去专业越野场地试驾，真正感受一把它的越野实力。,舒适性,-1,
7803,JMN4AdipXzDvLyYC,真实车主给你的答案：操控非常好，视野开阔，可适度走烂路，车没什么小毛病。不足是座椅舒适性一般，内饰较普通。油耗只能说一般。,舒适性,0,舒适性一般，
7820,tWekGMPpKu86X4o3,全时四驱，无论是暴雨还是晴天跑高速稳稳。视线好，重心低高速过弯较爽，油耗低。缺点，内饰太L0W，还偶尔有异响，车漆薄，软，中控山寨，音响属于能响的水平，4儿子店少    ,舒适性,-1,有异响
7826,6AXrSVnKNCUgLl43,车是好车，开坑坑洼洼的泥路非常给力，适合跑烂路。油耗不高，外表平淡无奇，平庸无比，内饰渣渣，不如5万块的国产车，视野超级好，调好座椅秒杀一切SUV。中国区的4S店只顾赚钱，不去建设品牌，导致售后服务差，配件被日本垄断，换件超级贵。以上就是优缺点，如果不在意平庸的外观和渣渣内饰以及高价配件和保有量，你可以考虑。,舒适性,1,视野超级好，调好座椅秒杀一切SUV
7837,ljoaxQwGqAThP2RI,分享一下个人感受：也是2.5车型，目前里程3万，99%上海市区高架拥堵路程，全里程平均时速21km/h。经常在交通拥堵高峰期间使用S档，每箱满油实际行驶里程和相同路况下使用I档几乎无甚区别，但是动力响应更好，跟车平顺，乘客舒适。目前使用小熊油耗APP记录的25000公里总平均油耗为12.1L/100km，针对全里程平均时速只有21km/h的路况，对此油耗水平已经很满意。,舒适性,1,乘客舒适
7849,6IxXLTgaQuFyjH35,我是13款的，还在质保期，后备箱就有金属敲击的声音，市区平地不响，一颠簸就响，去店里师傅不确定在哪里，要解决的话就得全部拆了，包括顶棚，说是怀疑哪里有开焊的地方，我没让拆，拆完哪哪都是缝隙。。将就下了。现在莫名其妙的不响了。不知啥原因。,舒适性,-1,有金属敲击的声音
7851,5Rf0CxJzMbaBkIXs,真是这样，我之前后备箱附近有异响，过了一段时间，不响了    ,舒适性,-1,
7852,6Fw8d0qDEibjhv5o,这车没办法，是到处响，我是5000多公里就开始后备箱响，这几天前面A柱也开始频繁响了，除非顶棚全拆了才能找到原因。,舒适性,-1,
7858,LfUK7hXlOEmdCMB9,市区开好，安静提速快，后备箱小了！    ,舒适性,1,安静
7863,eGUSAaCRHxsZh6OI,是不是金属哒哒哒的声音，稍微颠簸一下都有，上次去4S 他们把后备箱东西都拿出来又没有听到了，回家又有声音了，自己把后备箱清空后还是有声音，真恼火 1年多了 不消停。    ,舒适性,-1,
7864,prtjgNFJ7mhOGnV8,高速的时候，按开关后半段，等打开到15CM左右轻按开关前半段一下，天窗停止打开，保持在当前位置，不过，风噪真心大，,舒适性,-1,风噪真心大
7865,bUS6c5gvlBJMQfYp,森林人开起来很好开内饰磕碜了点是真的还有高速风噪确实大车是好车，但对应这个价格还是略贵了,舒适性,0,
7868,wFeYb3WmA9UkcCzR,风噪是大了点，也还行，基本上高速也就120以内，影响不大；价格还行吧，车这个东西是一分价钱一分货，不过，贵是贵在税上了     ,舒适性,-1,风噪是大了点
7870,esWSBOArucp5gL7P,接下来要选择合适的密封条了，也请有这风噪的兄弟姐妹找找合适的。,舒适性,0,
7871,r7GWzTsgD8iJIj3H,3元的防水胶布，来试验密封性，价廉物美，就是不好看，我目前只试验了左前，右边情况一样，如果找到合适的密封条，相信风噪可以降低50%以上。,舒适性,0,
7872,1ySmploYDcCUqfx3,18款小森，起步还是有小抖，发动机噪音确实大，超过100码A柱风噪有点大。经鉴定，楼主的正品无误！！！,舒适性,-1,发动机噪音确实大
7874,6H8Xqa15KdOz2SxM,四楼图片，在三角窗前面A柱位置，A柱接接缝处贴上密封条，也会减少风噪的。,舒适性,0,
7875,hByxXT5mJdHSOnz4,只要在三角窗边上有条沟填满东西就行.或者在开车时候超过八十用手指伸进沟沟用力顶住三角窗靠后就会感觉到没风噪，以前也是在楼主的位署贴胶条,舒适性,0,
7876,0MY9wCZARDdIQlq3,朋友，森林人论坛是有名的自黑精神。因为森林人同价位除了内饰和科技感较差之外，其他方面大部分完胜。当然缺点要告诉你:1-起步噪音大2-高速风噪大3-耗油不低4-知名度差5-科技感差6-内饰低档7-保养价格比宝马X1还贵一点，朋友的X1小保养600一次。8-全时四驱满大街都是再也不能装X了,舒适性,-1,
7886,m25iVOTKdUuZcQGL,我推荐你用倍耐力，那轮胎我用过抓地力和胎噪很平衡的性价比也不错,舒适性,0,
7891,TSNXIVBiA8JekuvD,噪音如何？操控如何，有抓地力提升的感觉么    ,舒适性,0,
7893,8zh75rBMA1SNaImD,米其林静音舒服，抓地力不如横滨。自己权衡吧,舒适性,0,
7894,ViQybUjGYCXAOdZu,舒适 静音 耐磨 抓地力 你最在乎哪一种？,舒适性,0,
7905,HUvoV1sCZRmgzXrP,建议你可以等新一代森林人出来后再下单，毕竟半年后就上市了。森林人的优点很多，已经很多人都说了。缺点就是保养价格贵，隔音效果一般，音响系统太廉价！,舒适性,-1,隔音效果一般
7912,Shag7Elj9fPbAFHI,换米胖子或马牌，主打静音舒适，缺点不耐磨。,舒适性,1,静音舒适
7923,INbZHDKnJG4pQ2B7,2.4自由光，两个普遍问题： 1》小毛病多，异响； 2》2.4的发动机，一段时间后烧机油，，， 自由光，若是今年2.0T的发动机用上了，倒是可以考虑，，，,舒适性,-1,异响
7927,I8bTRWjiY4rg1MyA,我这边4S弄好了交车不过也直说了发动机下面没洗，要跑一跑才挥发，***开始那一周一停车就臭死了就是沥青那种味道……,舒适性,-1,
7939,hE7CjYoKt9BXrJyG,你好，你的车加速的时候发动机声音大吗 在车里面听？,舒适性,0,
7946,PZjbJKQhH1COiWNz,是不是货车发动机的那种马蹄声？？？,舒适性,0,
8034,QqXCUNMiB60FlPTA,楼主最好都去试驾或试乘，从车辆的动力性能（比功率，最大扭矩及最大扭矩转速）、安全配置、后排空间，舒适性等方面进行列表评估，根据需求选择最适合自己的车辆。,舒适性,0,
8038,EZVwqPRzrl9UWGHb,Q5的***当然高于森林人，外观内饰可以吊打森了，但是以下几点也要留意： 1 国产的奥迪 Q5，传说内部味道较大，只是听说，介意的请自己去体验； 2 现在的 Q5，托森中差大概已经抛弃了，四驱还叫 quattro，各位看官自己体会； 3 Q5乘坐起来内部空间横向比森好，纵向不如森，轴距较大，主要是前悬小（宝马也是这样），18新款 Q5L应该空间可以了；,舒适性,-1,内部味道较大
8041,rH1eTb6yuVcDw7CO,要加速快买跑车好了，带个涡轮起步就像打鸡血，何必花钱买suv，suv就是要空间大，视野宽敞，能吃苦耐劳，动力反而不是第一位的。,舒适性,1,空间大
8044,Nk9oY80e2wfisctF,我选森林人，空间坐姿都好点,舒适性,1,空间坐姿都好点
8047,St8RUYQfJM5khbdH,谢谢大神建议，据说新森（不是美版）也要出搭载WRX的涡轮的版本，并且还有混动版出现。确实有些期待。本人也喜欢LEVORG（动力和空间太诱惑了！））不过有些担心现在国内开惯了汉兰达，换成低视线的车子不习惯。所以犹豫ING   ,舒适性,0,
8054,MK5qx0NUE1jhHSnW,花30万买个crv级别的suv，差不多价格的论外观，***，空间，舒适性好像都不是最好的，不比操控我想不出买森林人的理由,舒适性,0,
8061,xhg2dQXkztb6PWN5,额，我当时是想买宝马318的，我女生，个子不高，就是觉得森林人视野好，买了，现在也觉得有点后悔，应该买 a180奔驰的，森林人操控，视野，空间都很满意，就是一个隔音，胎噪件15万的车都不如。听着心烦,舒适性,-1,个隔音，胎噪件15万的车都不如。听着心烦
8065,7HdUuITX9ti6gCbB,我买这车就看中这几点:轴距短拐弯方便，视野好空间较大，进口身份安全性高，四驱雪雨天气更稳健，2.5排量大油耗低。,舒适性,1,视野好
8068,1okWMzfVI4uY5Qrm,俩车我都有，想要开的舒服就森林人，空间大偶尔还能撒野，想要有面子，坐着舒服安静点就途观。俩车4s保养差不多钱，不过大众保养更方便。我的森2.5fb不烧机油，我感觉保养严格按照说明书来保证真品机油，不会烧机油的。还有喜欢开森的，不太喜欢开途观，涡轮车也就是高速动力好，2.0t市区跟车动力滞后，跟车很不舒服。尤其是碰上加塞的。,舒适性,1,舒服安静
8070,kq863Cfw0xljgKWI,欧兰德卖得怎么样我不在乎，我目前开开了近2万公里了。挺省油的，大致都很满意。空间不错过年去丈母娘家撸走不少好东西 ，四驱如何没试过，因为舍不得豁。起步比较肉。中后段很给力。确定漆面太薄，座椅偏短，支持不足。特别是后排太硬。现在车一般都我老婆开。我喜欢骑我承载灵魂的大排    ,舒适性,-1,后排太硬。
8075,nJbR1iAFjQPma928,当初买车就看中森的安全性和车内没味道，空间也还算可以。。。。。其它什么操控四驱都没兴趣。。。。另外就是喜欢森的外形   ,舒适性,1,
8082,OaCAQ9qRtJ7mLUfs,汉兰达吧，就算不考虑七座的问题，它的空间、座椅和减震也比森林人好些，不管市内还是长途都很实用。如果是北方或者山区，森林人会有用武之地。,舒适性,1,
8183,FyRCaHEQg7Le9YPs,熬到3月底，天太热，开空调发现不制冷，只能去修了，一并抬发动机修漏油，换空调蒸发器（漏了），换了前轮刹车片，还做了两个召回项目，材料加上工时费1.7万。上海东安路上的安吉斯巴鲁店。开了几周，发现冷车怠速不太稳，转速高过1500-2000转声音与原来不一样，好像大了，原来一踩油门有点窜，现在不窜了，有点不习惯。,舒适性,0,
8319,W2ipRmGaBISENkxh,缺点每天都有人喷。烧机油，异响等等。不过似乎解决不少。    ,舒适性,-1,异响
8343,NE8ZKaBCSUu7eT5o,出风模式开到吹脚的模式，座椅下面的出风口开始出风，其实，只要出风，后排温度比前排要低   ,舒适性,0,
8349,elE9HY2ziP4qgbIr,傲虎舒适性好于森林人，后排座椅放倒平整的一张床，车身长于森林人，商旅车偏商务。森林人更适合家用，根据用途和个人喜好选着了，通常年轻人都喜欢选择森林人。,舒适性,0,
8350,uWDp7dOQKZoxX9RP,颈椎有点累 我座椅角度没调好吧    ,舒适性,-1,颈椎有点累 
8351,zTl58p4s6PvjtFIY,第一款，买的套装，结果装起来，太厚了点，你要使劲往后躺，可以，但是弹性恢复原来的厚度，脖子是不舒服的 你要把后排座椅放平，然后躺在那里，用这个头枕，还是舒服的， 靠腰也是，装上去，开车也不舒服，太厚，没原车的座椅舒服（短途），不过开长途的话，腰部支撑没有，开久了，会累,舒适性,0,
8352,N8hYMpVekRBqso9F,X1的座椅小的可怜，就像放了个小板凳,舒适性,-1,X1的座椅小的可怜
8353,2FVoW6EmTx8UD7YG,就加后面就好 座椅会平一些 不会像现在凹进去 腰能立起来    ,舒适性,1,
8357,tJcReuFVi0LmQMqY,欧蓝德最大的缺点仅仅只是做工粗糙，抖，毒座椅，空调，小毛病多保有量少没配件，噪音大，油耗高，动力一般般而已，这车最大的优点就是有个车盲铁粉。    ,舒适性,-1,噪音大
8358,95oRap1QfY4e0kmn,干脆移植A8的座椅就行了   ,舒适性,0,
8377,VuNqrjOaHZws2Bov,楼主开这个车，感觉动力还可以吗？带3 个人开空调，怎么样，由于预算问题准备入手2.0的。,舒适性,0,
8383,9uYsLDoPn1E4CKZh,17的圈配的轮胎胎壁较厚一尺寸，烂路稍微放心点，舒适性略微比18寸薄胎壁的好点，轮胎相对便宜点,舒适性,1,
8414,6CmBD1RHTMz5PZaA,我的空调每次启动都“喀嗒”一声，估计过不了多久就会出问题了,舒适性,-1,
8459,hBoQ6wUpTuRC8v5l,这个我知道，我想问的是为什么我已经开内循环了还能闻到车外的异味,舒适性,-1,
8464,TxSWgOcVif6m7jkL,同年同月的车，我感觉还好啊，没你说的那么夸张。我做了个四门隔音。底盘什么的都没做。噪音有，不夸张。,舒适性,0,
8477,9gZ4O6jMLuYVsAzN,不装显乱，噪音也大一点点。,舒适性,-1,
8503,JWVEK4mTSiqcNkoG,楼主对于发动机噪音改善及油门响应的感觉判断都对，确实因为粘度变化带来了这些变化，低粘度30的油适合本来要求20的油，如果向上40，可以考虑靠粘度的30油,舒适性,0,
8508,Yij6XTlLtx3EDupm,别的车系应该是空调在持续工作的~,舒适性,0,
8515,KJlHzRv1kSQtZuB3,森林人整体细节问题，我做了全车隔音，没有喷底盘装甲，130内声音不大，只有风噪还有发动机的声音,舒适性,1,
8531,xG1ZizC46Y3Mt879,你没注意不代表不存在，开过二十多款车，除了混动的电动压缩机外，空调启动都会升转速，不但空调会这样，开大灯，打转向，踩刹车都有可能。,舒适性,0,
8534,QhP83qLzKDo7m1EG,2.0t森林人操控肯定比cx-5好，但发动机更吵。,舒适性,-1,更吵
8554,dsTAJCniuY40xH86,奥迪的维护还是要贵一点，不过高速、市内奥迪的舒适性还是很好的，不差钱，那个贵买那个肯定没错。要是手头紧就考虑实惠点的。,舒适性,0,
8565,2NFX70QwtKPcyjEm,还行吧，只要80码以上不要开窗户，风噪几乎不大，驾驶室还比较安静,舒适性,0,还行吧
8576,xpSE15GRyte2dJrN,我也买了他家的机油 噪音变大 油耗变高 开了300朵公里果断换掉了,舒适性,-1,
8603,RcLwTymgzjhZBW20,我试驾的是2.5的车型，也试过几款其它品牌的车型，森林人给我的感觉很棒，四驱操控非常好，在山路上没有什么太强烈的颠簸感，动力也足，只不过车速度起来以后风噪较大。,舒适性,-1,
8607,qtQgh3swUozk1nmV,11年se能用么？原车太硬，毫无舒适性可言，不知道换这个街道版能否改善？调到最高，比原车低么？低多少？,舒适性,-1,
8618,CF1xH7ihL32zYqO8,在4S店就是需要做常规的项目，600，象换空气滤、空调滤等这些可能在网上买来自己换，没有问题的。,舒适性,0,
8621,4QwLKceUJGpdmEAH,说白了92的更经济一些，但是95的可以给你带来更好的动力，更低的噪音，只不过用车成本会多一些,舒适性,1,
8640,WsSE342RtkYBrAhJ,堵车开空调下雨越野倒车关，其它时间开吧,舒适性,0,
8641,AkRpJCKohm1VfUBe,大家都在想办法降风噪，楼主在这发提升风噪，,舒适性,0,
8657,mvaOrHG6NAZsVuj1,宝马的涡轮做得真心好~~根本感觉不出来是台3缸涡轮，动力很好，只是启停很扯淡，启动瞬间震动确实大。,舒适性,-1,扯淡
8664,ZU2S73kC41Kj6zmn,那不是烟，是突然关闭空调吹出来的雾气。,舒适性,0,
8686,u9wzndLt3lhp5isb,据说装了风噪声一下子很大,舒适性,-1,
8692,AE260MSX7B4KdkPO,噪音，油耗都加大，不是进藏那种长途旅行，没必要。,舒适性,-1,
8699,gVOIFaZy6cE1PkzS,保修手册规定；机油机滤，另外空气滤芯空调滤芯检查一下就可以了。,舒适性,0,
8703,YbGv5uT2F7JcHUVt,机油用安索，空气滤空调滤用曼牌，机油滤用哭死狗，汽油滤用4S原厂,舒适性,0,
8722,MqV9xSnlyoYEZ5hi,还是做一下吧，可以延缓底盘锈蚀，也可以减少来自底盘的噪音，总之对车有好处,舒适性,0,
8733,p4XM5RJ029WSQZGn,四门做个隔音减少共振，换喇叭就可以了，车上那点空间对发烧器材限制太多，suv风噪大，想做到在家听的感觉几乎不可能,舒适性,-1,
8734,0B6FPKdYlQL2iqxJ,跑起来空调管道会进风，不开空调的时候吧内循环按了就没事,舒适性,-1,
8737,JTVE14LAO0tgxGek,我光开个暖风都热的受不了，根本不用空调,舒适性,1,
8739,WDI7ZqFzysE9L4Y6,486新车有异味吗？我可没体会到哦,舒适性,1,
8757,aog1f683ytqmV9Pr,其实现在新出的XV 底盘 骨架， 都很喜欢。就是内饰 看了 无论设计，质感，我的感觉也是跟你一样。我是非常不满意。还不如现款。轮胎噪音 大不大？,舒适性,0,
8770,dcMmVgu47TaBSrUL,开空调因为会增加发动机的负荷，所以发动机会抖动得厉害一点，大多数发动机都会有除非大排量的豪车,舒适性,0,
8772,2TReVNQ7a8lfmHMy,两万公里属于常规小保养更换机油、机滤、空气滤、空调滤就可以了，其他的暂时不换的,舒适性,0,
8782,MiqAzjfSvbxlFOBk,机油机滤即可，空气滤空调滤能用的，吹吹就好,舒适性,0,
8809,wC1GrulA38hiqsgd,米其林不错呀，而且双十二肯定有活动，这轮胎主打舒适静音，性能不一样的，我换的是途虎马牌，也是主打舒适性，价格要便宜一些,舒适性,1,
8870,slRzWtZoFd89g7Sr,保养的价格就要看你在哪里做了，自己买机油，滤清器等材料找修理店做大概只有4s的一半多点，空气滤清器，空调滤清器自己买，自己换就很便宜了，几十搞定,舒适性,0,
8877,t29HJLwVUZpbSkDj,汽车玻璃都防紫外线，但不防红外线。南方夏天热死人。森林人空间大玻璃大太阳照射面积大但空调口不多，特别是前挡，太阳晒的疼。,舒适性,-1,
8904,aWeVrQUzdATliqNm,目前魔都市区不开空调10-11，已经很满意了,舒适性,1,
8953,FOJaRy83je7u41Wp,经常跑高速的话，速度差大一点，可以弥补4档变速箱的缺点，能省油一点。我换的越野胎，通过性是好很多了，地盘也高了，就是噪音太大了，不过我不介意。,舒适性,0,不介意
8957,lJjrUfNtMmF0bQBV,用的很好啊，车身高度提高了，磨损也耐磨了，毕竟厚度厚，就是AT胎的噪音太大了。,舒适性,-1,
8968,h7iTW3vCHbGRVOem,斯巴鲁森林人的隔噪本来就不好，怎么比啊，四驱的性能也不是polo所能比的吧,舒适性,-1,
8974,d4hz16IBAtK9C25l,你这个问题是不是车子保养更换空调滤芯时不慎掉入杂物了？叫四儿子好好给你查查吧,舒适性,0,
8990,6pKrinl25WvaLVJT,用极静超凡熹力0w20 ，包你静音上台阶．噪音根子还是发动机噪音,舒适性,0,
8993,vtA9crw1p5RsUQWL,不介意噪音的话那就倍耐力吧,舒适性,0,
8999,4h0qskOIRbBAKtrV,看看空滤百叶里面是不是夹了个合格证之类的纸片没，我的就是空调开大了异响，拆开一看是合格证夹在里面了,舒适性,0,
9014,WkuY0ThsGOHQXtn5,这车没有太大的可圈可点 2.0最大的优点就是省油 10万公里没出过毛病 舒适性很差,舒适性,-1,很差
9032,N7OkqmnzUXaFYJtA,应该是打开暖风时空调风机的声音，我的也有，暂时还没有处理办法~,舒适性,0,
9033,WSVs8wkZQNuoD1gt,应该是开暖风时的空调风机声音，暂时还没有解决办法~,舒适性,0,
9051,KsQhUMACcLzgEDTl,探界者看起来不错，不过没开过也没坐过。途观是好车，舒适，扎实，德国品牌不容易被当成是卖国贼。森林人优点很多，缺点是隔音一般，发动机声音大，品牌小众。,舒适性,-1,
9061,usn7ovqgm5JAjIbc,A6，隔音，操控，舒适性，森没一点能比。如我换车，肯定会换A6L，前段时间开了朋友的几次。森之是低盘高点，四驱。其它的和十几万的速腾差不多。年轻人还是A6,舒适性,-1,
9083,r42qzXQZkJ0lDyHG,调教偏舒适性，转弯支撑我觉着还不够。我是新车，高速只开过130，还算稳当。,舒适性,0,
9085,ZaO1F3QERSu6vVdr,长途油耗能跑到7，市区就不好说了，12-15都能跑到，风噪确实是120就开始了，100都没啥声不能到120,舒适性,0,
9099,SlFIh95HoqTK2Qxn,你是不是开空调了，开空调了压缩机间歇性工作就这样。,舒适性,0,
9106,Eb0Wpk3KM5uYGJiC,对，不知道这东西摩擦的时候怎么处理噪音,舒适性,0,
9122,ePCR96fyZWTIV3tu,加95.90的没力发动机噪音大，换挡慢,舒适性,-1,
9127,fJR2siDAMg5plLNh,我用新日石的感受是新换完跑三千左右还行，过了以后衰减也比较明显。你看看噪音大的话试试高一个标号030或者530的，但我觉得没有明显机油消耗的话就先不用换。,舒适性,1,
9138,OARIYg317jW9Trax,用020的油噪音是最大的,舒适性,-1,
9165,1tFyZgaHMmVIrRAd,试驾车噪音大是保养不好。这个车看脚法的，CVT踩的好可以非常平滑无噪音，当然还有机油要用的好换的勤,舒适性,1,
9213,sKj37mPiDQ6vS8VY,踩刹车确实累，堵车的时候腿都抽筋，堵车我就把座椅往后调，腿能伸开,舒适性,-1,
9263,MFgYOPbwaip6fuRC,上架子拖起来得关ESP，要么系统启动底盘到处响,舒适性,-1,
9272,8AFrqTowuHEmV5c7,SGP底盘，车身刚性提升70%，操控性舒适性完爆现款！,舒适性,1,
9278,DgSKqBO4mRLy6lcY,楼主是开了空调制热出的暖风还是用发动机来的热风?,舒适性,0,
9294,guYyFc5jvnHosJd9,水温油温还没热上来前关闭空调，就是按那个OFF 此问题可解决。,舒适性,0,
9322,CWaOMkpjA3YGtu7V,加个后排空调出风口更理想了，，，,舒适性,1,
9326,WfIEOViPzgqjQGH8,确实，看车的时候，基本上后排空调口都有，还好森林人的空调还算给力,舒适性,0,
9331,h3IDgviYopJltLaN,速度到80码，驾驶室内（窗户关闭，音响关闭）会有明显的有起伏的翁翁翁的轰鸣声音。这个声音明显和发动机的噪音有区别。。,舒适性,-1,
9333,thM0icOvR8TqoUVj,新车买来就有这个现象，一直以为是正常的噪音，无意中在网上看到有关轴承有问题时在行车中的异反馈，对照我的车感觉比较像是轴承问题，，然后。。。。。。。,舒适性,-1,
9342,XaqHpAIvVQ6KDjke,没啥办法，要么开空调车慢点开，要么不开空调,舒适性,0,
9360,2VDXca0gLGpU7TRW,油耗吗？2.5四驱，别比轿车。操控高于20万，噪音吗，相当于6.7万的水平。 我通常都是开大声音乐跑高速，很爽。,舒适性,1,
9372,jgI7Viem6xQPOfzT,这个样式的风噪高不高没实际试过，但是实用性有待提高，放油孔太小，每次保养都要拆装。,舒适性,0,
9374,a5gOfhGJnb1ZrCjE,不是，我的意思是冷可以开座椅加热，暖和的比空调舒服一些。,舒适性,1,
9378,anmbZCikBo3lvFOf,我装了它的发动机、后差速器护板，没有适合四代的变速箱护板。高速跑到120没有风噪问题，主要是出去玩走烂路、下公路更加放心一点。,舒适性,1,
9392,M2JqWAzDxr3EZPN0,启动车水温灯灭后，开空调，转速快速上升，发动机声也快速变大，且车没劲。各位车友是不是也是这样？,舒适性,-1,
9422,hfDYjGsBEPJ6k2qM,我空调滤和空气滤一直都用曼牌的，没觉得有啥问题，尺寸正好。,舒适性,0,
9442,x9ozEQ75Rp1msevX,我的车门异响，空调出风口异响，尾箱顶异响，格芝格芝叽叽丝丝好不热闹！,舒适性,-1,
9509,wpT1XJHWEzhelbnc,做了四门隔音玻璃薄那点噪音可以无视了，个人感觉喜欢清静的朋友非常有必要做隔音，做隔音最好选专业的大门店。要不就自己动手，每一片止震板都贴得实实在在的。,舒适性,1,
9513,9ZcE8yCgmTOb057V,霸道我发现是后备箱附近在响,舒适性,-1,
9535,MP2edE1X6OSoFx3n,不打开正时皮带盖子你能看到涨紧轮？你能看见正时皮带？ 外面2条一条是空调皮带一条是发电机皮带,舒适性,0,
9545,3f4uh7VLDgM8NO62,夏天内循环是为了制冷效果，时不时的也要调整外循环，换换气。冬天外循环是为了防止起雾，遮挡视线，没听说磨损还能被吹到车里的，你那朋友真懂车，空调滤芯是摆设吗？,舒适性,0,
9562,I3vrJDhHa7enL0TC,问题是我不可能一天到晚都去越野吧！多数时间还是在铺装路面开吧！铺装路北汽的车能开？能坐？学学人家奔驰G吧！既有强悍得越野能力又有逆天的舒适性和隔音降噪水平,舒适性,-1,
9563,5DlMf1v40zAWoYsV,看看外循环进风口是否有异物清理一下（雨刷下面），换空调滤芯，暖风水箱是否漏水,舒适性,0,
9566,59HkJpOLMxovG3Ag,开空调用内循环，开暖风就用外循环，就这么简单，没有你说的那么多问题,舒适性,0,
9664,Jo51teapPSy9NvuC,左右银色空调饰板会反光，我之后都扣掉了。,舒适性,-1,
9693,YI3cWvVtlRkrU7xK,说的非常对，左右空调饰板银色反光厉害（特别是贴过膜），要贴的话最好还是贴成黑色之类的。,舒适性,-1,
9697,s10NEuy93XTH7VLf,电子手刹根本不如机械手刹，可靠性，舒适性都不如，又谈不上多方便,舒适性,-1,
9701,FIs3hSmMoRnCaANO,其实2.0家用日常自驾游什么的足以，森林人配置不差。就是没有后配空调出风口不太爽。,舒适性,-1,
9707,xyz50VG3CRDBhW9w,那是肯定的，顶，教室前后减震都有的，这个，是减震和车身的那个一个缓冲的作用。,舒适性,1,
9724,2czfNEq9GveLBDMT,谢谢，那机油格，空气格与空调格与2014款是否一样？想买配件回来换。谢谢,舒适性,0,
9754,6JfUQ4pKq8wG3hsx,欧蓝德没开过，不过感觉应该错不了，开过三菱的劲炫进口版，开起来很不错，操控比森不差，就是舒适性差点，减震略硬。,舒适性,-1,
9786,r7axeHQl4053UjyA,我的车是后备箱响，在后备箱锁扣的铁挂钩上缠了两层电工胶带，现在不响了。,舒适性,1,
9794,Txjv42Akw3JDaof0,我还是希望小森五代出来，最好有电子手刹还有空调后出风口，不急着用车的值得等待,舒适性,1,
9803,mM8n103LRvkbzDor,要啥SUV，小森这风噪和胎噪没谁了，车身高玻璃大，肯定考虑轿车啊,舒适性,-1,
9828,9dTQ0kOlEH3GPULu,楼主最好都去试驾或试乘，从车辆的动力性能、安全配置、后排空间，舒适性等方面进行列表评估，根据需求选择最适合自己的车辆。,舒适性,0,
9894,jkyvqMmBGeWh8HPx,你说得很对，最不满意的有两点：一是高速风噪太大，不是一般的大，二是偶尔收油顿挫，高速、低速时都出现过！但是并不影响我对森林人的喜爱，瑕不掩瑜吧！,舒适性,-1,
9912,LBSpa6NyDO84cP7m,期待有主动降燥功能，都说车内噪音大,舒适性,-1,
9917,NtDO9KM2TQJYp8rC,风噪大 音响差驾驶什么的，秒杀其他,舒适性,-1,
9935,hMZEBAwkNz8Du714,森林人2.0开了两年，一直在中石化加油站加92#，没啥问题，杠杠的，夏天开空调油耗8.5左右。,舒适性,1,
